SK_ID_CURR,TARGET
100711,0.07000224698531714
100729,0.11735179655934101
100740,0.3232496589046438
100744,0.2656700727514594
100745,0.050732758744941174
100747,0.11852788632168211
100751,0.18179355846637923
100752,0.04163332699639321
100753,0.24536914117071898
100754,0.13796792488050708
100760,0.04340972481841748
100762,0.0882157306491489
100763,0.047342998598770135
100765,0.015814469957040524
100770,0.06635175626558443
100772,0.04026219616380604
100777,0.0469341195934396
100791,0.020068483593495938
100792,0.011180299198714319
100797,0.0445494917257419
100823,0.02144330958923942
100826,0.024788606119375667
100830,0.08625335694892637
100836,0.33989271355457346
100872,0.0695639587466956
100910,0.050949723674427225
100913,0.12472615794628925
100918,0.041961283667259146
100931,0.017665541095979714
100952,0.0399554989739529
100953,0.08041771300078783
100965,0.16060179941011815
100970,0.05613787467795956
100982,0.14191535080279172
100983,0.35800528965435024
100984,0.0365257606249165
100987,0.052181366117718696
100997,0.06692067898634306
100998,0.12514459461409644
101002,0.05309009967460067
101005,0.24562399292801845
101008,0.4183730335267533
101020,0.06531133160901079
101021,0.02652337140919607
101024,0.06362333878229741
101025,0.15779670386159078
101026,0.050745585356613346
101031,0.028881611858933048
101041,0.02634406723888658
101051,0.006854821640786641
101055,0.10645000507690844
101056,0.30630854797676443
101057,0.05651218498661795
101064,0.03907687895371937
101079,0.13530515486134984
101087,0.03245998248363523
101090,0.04619861652190314
101092,0.08713359636581672
101097,0.09394331063604863
101099,0.0421513491824965
101107,0.11535240775027125
101118,0.07017306192768052
101125,0.11263339479371103
101126,0.02559490641523842
101128,0.011393085262821415
101136,0.06705170623771924
101140,0.28602465990932296
101149,0.16862425232562814
101160,0.20037585804641675
101169,0.21357148078039523
101181,0.038272775621489986
101186,0.021276469690703098
101190,0.06137552002676768
101193,0.07458832092908713
101194,0.12984271782728254
101198,0.19605822773322013
101200,0.030021009011365972
101204,0.023001244564146775
101211,0.10459657615826573
101213,0.110996668302502
101223,0.0774138247794317
101225,0.082204008950071
101237,0.28286013317354564
101243,0.06337155520554448
101244,0.13015745338017748
101258,0.02815230965672302
101259,0.21218217926542993
101268,0.09962641768442165
101269,0.01412510479839829
101271,0.12352386023179772
101279,0.0511911312135344
101281,0.05982761171780073
101287,0.01905452708291433
101292,0.044897717542500964
101294,0.04689958523072465
101296,0.10873724242700879
101297,0.022563939482748343
101299,0.02325842329556817
101301,0.039212626296035266
101305,0.1173442084127037
101308,0.10923248597728717
101318,0.024126944124505192
101327,0.26382710758303574
101329,0.022213188418042904
101332,0.03885191766230414
101337,0.06839354423733159
101343,0.02558921562307865
101345,0.02859369887379773
101346,0.022935342690256193
101353,0.028058096822859233
101354,0.14960793255955138
101355,0.18188597003305623
101356,0.033034586929124275
101362,0.04505531773152016
101363,0.36116000947254506
101365,0.02232083834182939
101366,0.09631346517942066
101367,0.19115376855066052
101368,0.0195853692519471
101374,0.13733512627614813
101380,0.01552052794585299
101383,0.04344481910467847
101398,0.021875994339988103
101399,0.21659502343502482
101401,0.28460140496682945
101412,0.037444344578332865
101426,0.05245778444324299
101427,0.4233172505131159
101428,0.25717502596806696
101429,0.3938627489636687
101434,0.03451707091591638
101440,0.09267991298629637
101448,0.04884678739372516
101449,0.07332214598681665
101465,0.02445091429342552
101467,0.02222371191368089
101472,0.08462739924408623
101478,0.13960578051701236
101497,0.060564963910965504
101504,0.10667092660731889
101547,0.027842812815401508
101548,0.12044428510389515
101555,0.06138394708355643
101570,0.02173901191851416
101572,0.05726882250928933
101578,0.049724626904053486
101580,0.24214700041357398
101588,0.13186079777147772
101602,0.024068033707864384
101610,0.05839052353574445
101614,0.04144228630974449
101616,0.028313008544607634
101643,0.1242093132184717
101644,0.048856694292756804
101649,0.03694029605170862
101650,0.08095357709970721
101665,0.019136843511755226
101667,0.11049574752131974
101669,0.04817340840002301
101674,0.14730769671220403
101675,0.017454321154969157
101678,0.088457950204755
101682,0.04496572155023308
101686,0.05029181699448738
101697,0.31287577662588173
101700,0.4009192413207204
101711,0.02395348266546863
101714,0.05243361046884798
101715,0.38615692632585313
101728,0.04392409956537532
101732,0.07126357271072031
101757,0.15885651164972686
101758,0.0435358177037737
101759,0.0957452073667768
101762,0.00810311284470994
101764,0.07853579894294678
101780,0.5022060938469342
101784,0.012108049585071102
101789,0.020751010775478713
101816,0.18716938781868328
101819,0.027036811872060845
101827,0.023306590029852022
101863,0.07771639685443439
101867,0.057315907800901365
101870,0.01654252459892717
101873,0.3541621029987866
101878,0.12751356469399303
101879,0.07186617715290125
101880,0.021396821588589934
101887,0.04098425148725427
101897,0.05008208077534648
101901,0.11337944672294026
101903,0.20309214828162697
101920,0.012532046269282697
101921,0.04458894592855831
101922,0.08722542764052355
101961,0.07925666307658322
101962,0.015313202189400644
101971,0.03644973925045577
101976,0.41983370200516257
102002,0.0960925569022708
102005,0.04247238871790471
102007,0.31383444447999914
102017,0.0163949286792435
102019,0.3290613344511331
102029,0.03049778545142833
102051,0.18055213244735674
102052,0.011695338767817606
102054,0.024961466281813203
102062,0.07807100175847129
102067,0.2466655978690227
102068,0.09595921311539637
102070,0.04391600955902025
102090,0.15220027956631405
102092,0.03367354469973536
102099,0.12819519369373317
102100,0.08176364250816613
102112,0.09224481458183652
102113,0.030702083436103342
102122,0.22643357319182822
102123,0.06276346644432185
102125,0.04213983284069043
102126,0.23089385782065716
102146,0.048453977129132984
102147,0.11374674879061082
102151,0.03724302407640902
102158,0.1515424299326694
102159,0.034840134561897475
102162,0.027386557442087983
102165,0.04628483125664405
102166,0.017478035697162615
102174,0.022048614703393622
102193,0.18014254988454176
102198,0.07536366968202574
102205,0.08900627358723597
102206,0.02167965114902896
102218,0.024351217586114415
102221,0.02245968556951458
102230,0.05505789089657147
102238,0.03568646251399559
102248,0.03208780306814902
102252,0.26221379134619394
102259,0.05443252350878487
102262,0.11146706766692126
102273,0.11732443469409598
102286,0.12805314756091823
102293,0.013107864352321546
102294,0.043371997762984206
102296,0.0375255499843797
102298,0.0985493576345245
102303,0.030448996534905726
102309,0.09523732228234731
102315,0.03871504027233943
102340,0.02584177030984867
102342,0.09860544672968599
102344,0.052567280395364895
102346,0.1543991427669232
102347,0.01758039873765773
102374,0.04221238276400153
102380,0.01294899049640114
102387,0.02167633836845477
102393,0.02376846761171703
102403,0.030961724185616532
102413,0.03961549726855566
102414,0.015813064653099864
102415,0.04189134110347167
102416,0.06021582034111286
102439,0.042920170067224137
102441,0.032922476009952004
102443,0.011286798924416107
102444,0.06849633283836995
102445,0.11150195232736865
102448,0.03806752224175903
102449,0.050755132351079
102450,0.2207796927064567
102456,0.015288222616489384
102458,0.07740000601688636
102459,0.04599693202960031
102465,0.015440581281436501
102470,0.18308434709274574
102471,0.054631760794215334
102475,0.03436846011317115
102476,0.16657949792151425
102506,0.05341940891925182
102509,0.04140202421348276
102519,0.041071194169606244
102522,0.03794945582993391
102545,0.043123240862417
102549,0.04509672950219102
102562,0.018966260266892587
102563,0.029597268097044053
102568,0.11924701567482858
102582,0.06767896349712983
102592,0.017550762222905313
102597,0.17606001016652384
102605,0.026809712094620925
102614,0.0236021979810439
102617,0.10585462219922594
102634,0.11046990860755537
102652,0.046694519879568096
102655,0.00744913311146117
102671,0.09900560326085939
102694,0.27286659171141253
102701,0.03933737155087259
102703,0.016469077546297946
102704,0.030361179298433422
102713,0.013520756787308087
102720,0.17382360180937417
102731,0.058231824141402024
102733,0.044981442152089025
102749,0.011792409622039927
102755,0.07102472828502493
102763,0.020919018999309837
102770,0.03615152227610682
102772,0.1269255778800528
102799,0.2707198827238934
102838,0.03351883340207301
102854,0.06365148753670165
102862,0.133537564993887
102863,0.03349364137520436
102867,0.019847645167310086
102868,0.009701252960935125
102878,0.07061998904569937
102887,0.03537953653502988
102898,0.2698446145742399
102904,0.12475066998872558
102912,0.061981461466393196
102919,0.06341783955026928
102927,0.1001752726928306
102932,0.06132182013772983
102933,0.09591482637349684
102935,0.04990474645736384
102958,0.13108258492531275
102969,0.1780078725245656
102971,0.030835558141442447
102975,0.0429541966511749
102979,0.06966378974873721
102982,0.015628277501162087
102987,0.08785389630784875
102989,0.03980345894813835
102995,0.07325007843552034
102996,0.01828798747814743
103000,0.048285374573639066
103001,0.08273231819615323
103004,0.0560806034185114
103010,0.024414523709560362
103025,0.24257089595711237
103029,0.03675186347934543
103046,0.10465540310852739
103056,0.06255018479746471
103062,0.0817564806883325
103078,0.014723695166016975
103083,0.019776465797939985
103092,0.06370239992795347
103096,0.068709304450984
103097,0.12116506341159727
103102,0.30569737265874336
103112,0.060276887195098376
103132,0.06911338404796956
103144,0.1318793209198265
103145,0.131178036899401
103146,0.01849951120082089
103147,0.13171133101688137
103158,0.015322730619820176
103171,0.10863123627587422
103173,0.027780935094326966
103184,0.03422177671506991
103195,0.2067214750356614
103196,0.04543040723957398
103206,0.01764495572953786
103230,0.2446430521064616
103231,0.17472429996954963
103232,0.03603830899678318
103239,0.09114017024628253
103240,0.22818845663791018
103243,0.027000897016879445
103252,0.11728370171418215
103258,0.029475071439398443
103259,0.17121426233008236
103279,0.012320371728689838
103280,0.009479385354204273
103286,0.016877071224838044
103287,0.3400663727583521
103290,0.037735444136949944
103298,0.027975512954894543
103315,0.013559383123098833
103319,0.05861463928993124
103334,0.17768361726879373
103336,0.05717989408553218
103345,0.037093731696630376
103368,0.03396103870876416
103371,0.23491234686055304
103377,0.0322542279701989
103398,0.017963778670990554
103404,0.13114461125747884
103408,0.22824925585553732
103410,0.07589812747365314
103418,0.022845172567172188
103420,0.25219009455860314
103432,0.11145747196590303
103433,0.017532142283224583
103436,0.013636353534923025
103440,0.03310916599801243
103453,0.05317488601207535
103459,0.02575035555687371
103460,0.05236680805351163
103461,0.012564233544299279
103462,0.03830288064130242
103473,0.07233641078801094
103474,0.025117153430733903
103475,0.28763725433151593
103478,0.1700438216719443
103480,0.09896354472939459
103484,0.02569668864029016
103494,0.12127463322296217
103513,0.04042578002247089
103515,0.07165791705745075
103516,0.20153476790255662
103525,0.11739575028230421
103541,0.4184597780910027
103544,0.019453536842286703
103562,0.27452116607203647
103570,0.242332454305605
103572,0.16372600435822093
103574,0.01886703573474923
103575,0.044065981819254925
103591,0.07234873287544842
103594,0.04828944246366561
103609,0.10405202070544255
103613,0.06498135078892578
103614,0.04241954169951787
103615,0.062135653734552966
103624,0.03770988949740306
103625,0.16877047775435938
103628,0.2999513447025627
103629,0.01853228341276257
103647,0.0605824943577436
103648,0.06364058818266793
103651,0.04267681937936606
103658,0.013919810205251324
103668,0.05589868466473748
103669,0.03577189141491684
103676,0.03493207961152827
103682,0.10450303751639713
103683,0.030735896579846825
103689,0.013493601635571182
103725,0.04706078988014191
103733,0.0672814166890233
103744,0.020442407604130897
103762,0.05467343764493302
103771,0.5310208688215158
103773,0.010132376856820596
103783,0.051850858001068256
103784,0.04659856066531017
103808,0.019007122003590705
103812,0.12097528486271147
103813,0.2012211376336357
103814,0.08277994588432949
103818,0.107835486276645
103824,0.01671130218268066
103828,0.01965112070595397
103830,0.2632644828617098
103840,0.01840985012370191
103842,0.16723472937588815
103847,0.22450139631894023
103848,0.06588553915340548
103851,0.014931703138832186
103854,0.14936309265396086
103857,0.10556446631894709
103861,0.015329013966240302
103862,0.05351085081432296
103865,0.046275149338102166
103870,0.011995980205457373
103876,0.033089126283329606
103891,0.40596133473873813
103908,0.08019113726030352
103914,0.16114853976783472
103918,0.0883340374622134
103940,0.025465296552066474
103963,0.11572677757510798
103966,0.061375619149900716
103971,0.1468565938224831
103980,0.11003928689704805
103984,0.11289374032782636
103985,0.02603660321034721
103998,0.25009654671113474
104019,0.021246384951507984
104026,0.02646277668847233
104035,0.14240665583240444
104044,0.05147644178772684
104045,0.08841570263350261
104047,0.29927526247394026
104051,0.027938365930881424
104058,0.07577935622085512
104063,0.022393369296032018
104066,0.14910671729927816
104087,0.019835793433062375
104089,0.08707710263673185
104095,0.03734388176781172
104098,0.09756491258490597
104104,0.03763716882985953
104110,0.2493984591496834
104120,0.05199677562701286
104122,0.05749613038918619
104131,0.0255621882594979
104132,0.08202652666952366
104135,0.07114912329152596
104136,0.02940526605614866
104149,0.07402539167382549
104150,0.08082298514539565
104156,0.3321134718771563
104165,0.10925860251497643
104175,0.035525201324583325
104179,0.04930601902817195
104184,0.09515113080388904
104206,0.019372958907814153
104216,0.3701718589571468
104230,0.23692686939099056
104257,0.037823472795867216
104272,0.016824673391164502
104273,0.12019174407631161
104278,0.03643207649904045
104294,0.19050725359707016
104295,0.02004657090112349
104297,0.024037495122441785
104298,0.04431912339649462
104308,0.0565098470805421
104318,0.02924409175274235
104319,0.10241078674989551
104320,0.28494878550176034
104327,0.08641160325542159
104334,0.0737213011359985
104344,0.0765262398320843
104350,0.03450356293840564
104351,0.09477006945391393
104354,0.03805166219139121
104369,0.10807771519761489
104376,0.128283177169793
104381,0.029370369368197237
104384,0.07670277538740429
104391,0.02463965449999531
104394,0.03420311156747689
104398,0.3130829994874398
104402,0.03121292378224905
104408,0.08775292402175615
104409,0.04998907379450227
104410,0.4261587973112118
104412,0.08178480598558506
104417,0.10477043173467157
104424,0.05600719966361683
104426,0.022536613914820834
104435,0.08035921228693757
104445,0.0405785080636397
104458,0.014464100761825072
104460,0.040567665508642534
104466,0.014140044357535048
104472,0.05952427925634392
104473,0.07648771241278081
104479,0.026736392794761622
104480,0.0252908024751026
104482,0.08340312923542413
104499,0.012367521392552087
104501,0.012663144600415897
104502,0.020869335168790724
104506,0.1187965605775913
104510,0.010182389627722365
104512,0.0768064012114452
104520,0.24272552692126237
104528,0.0537747258879075
104529,0.015323222822701236
104541,0.05083408881008824
104578,0.04289251283642579
104584,0.05976960230142364
104588,0.07053008486634753
104602,0.18432112358724032
104610,0.04350184628033078
104611,0.2418908534792371
104618,0.0712206730082217
104620,0.05277268343424647
104622,0.03027011141067651
104624,0.10469028828730671
104625,0.20202931173838948
104634,0.07431481194973825
104639,0.07016440135305728
104646,0.031055257130119005
104647,0.06165824904997366
104652,0.03251457129964568
104670,0.2948405995052206
104677,0.014667816945717107
104685,0.12351882307688444
104691,0.040912360287385104
104696,0.11408413000379247
104699,0.014726768963215979
104712,0.06139959097499693
104714,0.024432371263273953
104717,0.09395277513598899
104718,0.019330787869880423
104740,0.04371228094385702
104741,0.021019954896612594
104743,0.007993719917824077
104744,0.029197226462536037
104747,0.07033368981726881
104767,0.06303150284172566
104772,0.14983804944837575
104776,0.30805374813493897
104779,0.023707160988331318
104814,0.034761870570002844
104815,0.024823973447824197
104830,0.09746465682339822
104831,0.09316274251446162
104833,0.0417545560166771
104839,0.03773897574727396
104840,0.021150624764067236
104860,0.14915077381390301
104861,0.021409143457055586
104866,0.042715094659768936
104870,0.024499919892673565
104877,0.07186087610515592
104878,0.012351402325378555
104879,0.015308737537089622
104880,0.05756743884302229
104899,0.02016388409165492
104906,0.10343037890014936
104907,0.09200265198291309
104913,0.22060488109327386
104916,0.0826451505146634
104921,0.06155906494686388
104930,0.04220892562195947
104931,0.303173411104258
104936,0.03310124688922089
104937,0.0580579207260296
104942,0.026156576329692077
104943,0.052167539711712806
104969,0.08574954589658607
104972,0.30143443400532804
104988,0.09713988180307234
105013,0.029758817996995833
105015,0.015494936544104203
105019,0.1202159929552416
105027,0.09186261185960698
105030,0.05338367239766153
105035,0.3158909674540543
105041,0.0210742067806504
105051,0.17807764759674244
105056,0.033193960403759444
105067,0.4669324648402425
105071,0.09029181939048181
105072,0.022850726006224713
105074,0.0922674771016829
105091,0.04772402736832112
105101,0.04753332361743163
105103,0.05556500046542929
105134,0.06843258398621356
105139,0.017892244693398927
105142,0.10470447885456464
105146,0.06826856697964892
105163,0.06768280604489353
105168,0.056086791492172834
105172,0.01931141245460541
105176,0.3232858222789869
105195,0.0333227506954976
105196,0.23999105537700113
105197,0.023077556758468096
105203,0.037158128528421305
105223,0.06501039386542927
105227,0.17736187935535014
105228,0.011773821362710372
105230,0.34451610376188696
105231,0.24248312848102171
105239,0.03813038840191926
105242,0.15035375515574728
105244,0.0682633071769731
105245,0.07195895983531132
105248,0.014399256583783436
105249,0.03756041649984819
105266,0.12157688770913337
105271,0.20419778673357158
105276,0.045778619889639036
105282,0.026893945585603582
105292,0.10069569488736148
105297,0.010334467930024823
105332,0.08632967358344272
105333,0.01451732807329867
105343,0.07263676541080578
105344,0.014041264993934184
105345,0.11960915391254112
105357,0.0718629781453222
105359,0.04952780977339191
105366,0.0503367764254416
105367,0.0629446016813497
105370,0.015547598690288739
105377,0.03314013771628449
105390,0.02599651296574193
105399,0.015678675082308597
105403,0.08839252651695786
105404,0.06669183689005033
105414,0.041424016300979014
105417,0.09651384571166637
105425,0.16833532711792126
105452,0.14656089332776276
105454,0.13598661581467272
105456,0.07502958729859067
105470,0.041295998591514144
105471,0.02186539456050958
105483,0.08520780644842446
105493,0.16936154426602715
105508,0.07168940308156078
105514,0.04565795272611385
105515,0.019375120452559635
105528,0.37094928631154533
105529,0.0198727472721268
105531,0.045781722116918715
105532,0.05605020249036301
105558,0.016328915452350594
105574,0.012595922254452892
105578,0.020502520147750957
105584,0.24869790931675634
105595,0.08794505009548483
105617,0.1261428812196465
105618,0.055126302112796045
105621,0.03288666982734329
105625,0.06823803434252351
105629,0.04833188825793208
105630,0.021242202595151725
105634,0.03227384435816909
105635,0.02200268146029249
105641,0.09806607346144379
105647,0.08996897350450928
105648,0.05924090988273557
105655,0.06882250795200073
105657,0.030212243443412154
105672,0.12681318147263587
105678,0.21350532467578173
105682,0.12135456201741067
105691,0.06396640737761
105692,0.03110884531474703
105706,0.07173638593139883
105712,0.04040983924620507
105720,0.04503154528804886
105734,0.017259506843206807
105735,0.033433576092808746
105736,0.17723374420057006
105737,0.023625428609822807
105738,0.15387490461466224
105740,0.23060979705913043
105744,0.07734348211299222
105747,0.06373048067723201
105749,0.13583672780421913
105754,0.07000325381537131
105758,0.04168779305436815
105760,0.058375680990683264
105767,0.14867559952737291
105784,0.1155624400538243
105791,0.02561282182564315
105802,0.24016244878951667
105807,0.1788661503797415
105809,0.020877613606447364
105816,0.05497638064240935
105817,0.025260465911368036
105824,0.05754266014762632
105832,0.09589205591171313
105856,0.023606768136326367
105865,0.02602720102572283
105899,0.18006184017858612
105906,0.020328804083074838
105916,0.08681207740298819
105923,0.04218480486377735
105937,0.0913966695674657
105965,0.029798384492782354
105966,0.049180626693185084
105968,0.1334367351228032
105973,0.025109595373325584
105976,0.11103635451207562
105978,0.09411272066584707
105979,0.039829285895643926
105991,0.07088961745841335
105998,0.17362543875002012
105999,0.021082043288266333
106000,0.26870454537316446
106001,0.02202178275128636
106010,0.1224722910525032
106011,0.023187255546658257
106013,0.2367598396161995
106015,0.016404211234658208
106026,0.01578123567970107
106032,0.03419090759737018
106035,0.34019052567446345
106040,0.05196749094123255
106041,0.24931396288080518
106044,0.03280328404150491
106053,0.1296463803322545
106054,0.007612580101885557
106065,0.20735074607028406
106081,0.050510105576780984
106083,0.06118114763968612
106087,0.02979620386216049
106090,0.19008543034230363
106101,0.028398340757997062
106102,0.03809864473801572
106109,0.05540754963191209
106116,0.07341570023355273
106150,0.010919648630256433
106155,0.1110933803152701
106166,0.013287487149056369
106176,0.19143584754649445
106189,0.03311585429403382
106199,0.06696608853128448
106205,0.16805536284164466
106206,0.044017275963076086
106211,0.01750426554308521
106214,0.03842354540872603
106216,0.053519567937912946
106217,0.05873009065547399
106225,0.03676006441764913
106249,0.04718637706832867
106256,0.17938895133671642
106258,0.07089830194030762
106261,0.0341982956994322
106262,0.09470050040421174
106264,0.009896507280747851
106271,0.027939669609394792
106276,0.03624909627431246
106277,0.12252266542038062
106286,0.07104966428533659
106293,0.012208285134133993
106295,0.10820011098572478
106296,0.03349353265677123
106297,0.1723266706787187
106298,0.0360037351485279
106311,0.03194042495640388
106314,0.05652385944652218
106320,0.04077240052769313
106334,0.05734359464165827
106346,0.14433725981823833
106347,0.03968162890164169
106349,0.05509972859899269
106354,0.04335998685810362
106360,0.028327377131025264
106373,0.09962917325118306
106377,0.08842057060610702
106386,0.15455436965540226
106387,0.0218793753617408
106391,0.014227516558394816
106401,0.27431772243663755
106411,0.10079298578680537
106413,0.30251300881267373
106426,0.07956051663064367
106427,0.05437156798103307
106428,0.10644479581787944
106434,0.06017619537935983
106438,0.04527527548399458
106440,0.0397619478373745
106441,0.028114586629782393
106452,0.08424428662169038
106453,0.052332007644493965
106454,0.04880362779570477
106457,0.18418246943688144
106484,0.04941010936843734
106488,0.17963648317823055
106491,0.16920781397722154
106514,0.07034242632465168
106527,0.06048688380130562
106528,0.06447335592163307
106529,0.009926135250640414
106534,0.14083887687793922
106550,0.1520418422116146
106577,0.020593565847914594
106585,0.09192731908910268
106590,0.01594976346000015
106607,0.08306556504937274
106610,0.06826299236063353
106611,0.04749527120239077
106612,0.06598954298735962
106624,0.03428507229929822
106631,0.012224564475492021
106647,0.3424377578026649
106660,0.18233933357458276
106674,0.027591420041912347
106687,0.024026185590544927
106712,0.055568188465505625
106713,0.11029937340674383
106717,0.0720831069310668
106720,0.0590410595211396
106721,0.10805380495401595
106724,0.07461750696000254
106735,0.08406300792250085
106739,0.06766480990302422
106740,0.07768026884250054
106754,0.05359923314558827
106760,0.2608557513769285
106761,0.06205649175841081
106784,0.1871120692341287
106787,0.036228637599111206
106797,0.015055088909174086
106798,0.10402838828315626
106802,0.13380088730972764
106803,0.054248776137349596
106804,0.28543253481023195
106805,0.023547635616118917
106810,0.2233769478748347
106812,0.21808026305587233
106813,0.08379166711022976
106817,0.13229392505785628
106822,0.06462864802417324
106823,0.023160647374640013
106827,0.041532674018886225
106841,0.08051574140813395
106851,0.35802227947602205
106852,0.05843295840665205
106853,0.12272530268984998
106854,0.3315143879879495
106861,0.04285671983366615
106873,0.06099683776565208
106877,0.04430775519690421
106878,0.013410397060865843
106881,0.11494930465796653
106900,0.021961450583851794
106906,0.04818209368967098
106907,0.1947192207713987
106914,0.15164985619837326
106916,0.09659311680858797
106924,0.016846711988228322
106931,0.0365973684987431
106936,0.058009980720343274
106937,0.12208139303593589
106938,0.02653401652737942
106939,0.07536964877255459
106943,0.07030488892119931
106944,0.23220758126017912
106967,0.07109916508238162
106980,0.03316362718833537
106986,0.16924112263762203
106987,0.02822622824717415
106990,0.019381326266948263
107013,0.01592620187115575
107023,0.04739657838672706
107033,0.051179207644396416
107037,0.06208849621792539
107048,0.032811139045124345
107071,0.040804925683049297
107081,0.008523457667608852
107113,0.0784497147294456
107130,0.05097753300908578
107131,0.02173629671127477
107145,0.11951393580687251
107156,0.11595941193135546
107219,0.06136086623399701
107222,0.12010621680224756
107223,0.3254355641016729
107232,0.14367325849335322
107245,0.057752689979987906
107246,0.06860235349665691
107247,0.1944228184940152
107256,0.011019320282280866
107259,0.02843398478387096
107260,0.01731428263785023
107279,0.12758693338960875
107280,0.07208465061258801
107281,0.03155349630078135
107285,0.06836257517856544
107329,0.02316169390503829
107337,0.11351886753446332
107349,0.1428022153997657
107350,0.02601083813316706
107351,0.020674579765787227
107359,0.1665158389717411
107391,0.11214984038719819
107394,0.03317625885748842
107395,0.02115946960893725
107406,0.05891582486521855
107416,0.08398613732646203
107417,0.04133147086195768
107418,0.09158492840138174
107419,0.0927528152055463
107444,0.008075112937135892
107445,0.042383149456832685
107446,0.15367004846053284
107460,0.23941001371642576
107470,0.03757475406705752
107475,0.1200061315942038
107520,0.026680187981351886
107526,0.09630959011923577
107527,0.018274569630218607
107530,0.008746319919755937
107532,0.07423648360983508
107534,0.08616605786465331
107535,0.06423179578389637
107554,0.20044169871189252
107556,0.02517181719926926
107559,0.08902476540087004
107561,0.012133495896445275
107564,0.032760804477781166
107566,0.014438662732178264
107571,0.055056594624085686
107590,0.2022638929710477
107602,0.0971346302988631
107625,0.06133545949701201
107626,0.6741310665178455
107635,0.021756968883158218
107636,0.1025281031879893
107645,0.021788895362306764
107652,0.2636772524345712
107655,0.09654143772363398
107668,0.06870520076340346
107670,0.03196722060421905
107677,0.009884615871822473
107680,0.24367652615116342
107683,0.16032524678378313
107684,0.019778452072792357
107691,0.047066762724846355
107692,0.06186935124828907
107703,0.03153882409791062
107709,0.012107426378112513
107710,0.1295739304847458
107721,0.24824234525042746
107725,0.15521468273872577
107727,0.04506917322626505
107739,0.01936153190616882
107740,0.048932212097350755
107741,0.09770101768879078
107747,0.04615449237169418
107765,0.3583415496738441
107768,0.017212864829994824
107775,0.10950981668857074
107782,0.30752062422845716
107790,0.04400706317928944
107801,0.030924026215392416
107807,0.022715239987719647
107811,0.04738903747472443
107817,0.14851786381971552
107826,0.03382587081255021
107838,0.17550666475573493
107839,0.05572437444998669
107843,0.09540450654533705
107847,0.10255960908730158
107849,0.1694813764412688
107850,0.1501258106833648
107867,0.118813982735288
107871,0.07082433801427239
107908,0.02622492430707919
107913,0.06301020566020248
107927,0.021302448212662802
107931,0.07442879804015357
107955,0.05689990533655628
107962,0.12336027439469888
107977,0.06131101165871116
107978,0.055878898364236054
107993,0.02834833193981392
108010,0.037404880074919454
108016,0.061033548443203495
108018,0.38382927111341436
108027,0.16355539858138735
108045,0.22603798062772829
108069,0.08371448884779055
108082,0.021513850745037307
108089,0.10642040385913781
108092,0.021981968828146976
108106,0.007849624948793203
108112,0.08334710214794357
108120,0.08732835168095959
108122,0.29228113560212804
108135,0.026980559781135838
108170,0.011903566464376809
108171,0.0717698744201859
108177,0.012983805480429992
108180,0.055976125846913895
108183,0.027690414311878374
108184,0.027118199183934363
108185,0.03276284110764929
108192,0.15566701302338817
108195,0.115568983490917
108196,0.11950921301044252
108218,0.02912756182106893
108219,0.1321216341830892
108243,0.06442951531882185
108249,0.028444997838906184
108251,0.029044969599337195
